-0.1547,0.0838,0.0659,17.4601,0.4053,74.4097,1.1773,3.7292
-0.1530,0.0795,0.0645,16.8889,0.4026,74.0295,1.2208,3.3524
-0.1519,0.0834,0.0621,16.9757,0.4012,73.0955,1.2585,3.0660
-0.1499,0.0763,0.0597,17.1042,0.4047,75.5642,1.1294,3.2465
-0.1833,0.0953,0.0829,20.2448,0.4011,81.9028,0.6582,5.7726
-0.1682,0.0965,0.0780,20.0903,0.3990,83.4878,0.6759,5.7118
-0.1530,0.0694,0.0664,19.4392,0.3994,80.6892,0.7400,4.6267
-0.1616,0.0856,0.0716,20.7413,0.4075,83.9340,0.7122,5.2448
-0.2260,0.1380,0.1029,20.6406,0.3933,79.5972,0.4409,6.5833
-0.1936,0.1059,0.1090,28.7986,0.4520,100.3507,0.2010,10.3542
-0.1945,0.0891,0.0908,25.1389,0.3893,98.1788,0.1934,9.4844
-0.2083,0.1031,0.1072,26.5938,0.4144,99.0434,0.1860,9.2066
-0.1585,0.0922,0.0741,18.1840,0.4119,76.4757,1.1053,4.6892
-0.1495,0.0886,0.0602,17.0295,0.4016,73.0434,1.2259,2.9844
-0.1538,0.0802,0.0620,16.9497,0.4005,73.3958,1.2566,3.0191
-0.1527,0.0779,0.0639,17.3160,0.4053,75.3194,1.1351,3.3976
-0.1773,0.0865,0.1164,22.2378,0.4412,86.3594,0.6480,6.4757
-0.1568,0.0854,0.0775,19.8681,0.4027,80.2882,0.7544,5.0920
-0.1512,0.0777,0.0637,19.8507,0.4074,82.0313,0.7013,4.6615
-0.1550,0.0793,0.0739,19.8177,0.4138,79.1997,0.7425,4.2622
-0.2575,0.1073,0.1039,18.0330,0.4087,93.5955,0.1524,8.4913
-0.2216,0.0918,0.1042,35.2986,0.3809,100.7899,0.1894,9.5226
-0.1827,0.0740,0.0845,25.8802,0.3962,99.0087,0.2293,8.0451
-0.2206,0.1195,0.1235,30.5260,0.3828,97.1771,0.2469,10.2517
-0.2486,0.0712,0.0868,10.2121,0.5172,63.0890,4.0712,3.3772
-0.2456,0.0659,0.0862,10.0753,0.5297,63.2310,4.4881,3.2464
-0.2476,0.0678,0.0848,9.8691,0.5248,62.8298,4.6500,3.0453
-0.2500,0.0686,0.0840,9.8717,0.5222,62.5620,4.5513,3.0334
-0.2372,0.0940,0.1018,15.6963,0.5019,60.9025,1.9810,4.1232
-0.2373,0.0731,0.0877,12.8529,0.5262,61.2310,2.7590,3.2378
-0.2281,0.0666,0.0772,13.2695,0.5207,61.5954,2.6860,2.9632
-0.2314,0.0815,0.0912,14.4115,0.4934,61.7382,2.4337,3.9795
-0.2671,0.1168,0.1298,19.1027,0.4825,60.1617,0.7948,5.5766
-0.2194,0.1459,0.0796,23.3755,0.3140,66.4739,1.1230,3.6963
-0.2181,0.1205,0.0976,24.2412,0.4073,75.7887,0.7612,6.8426
-0.2845,0.1865,0.1292,22.8195,0.3575,70.2464,0.5719,7.5860
-0.2502,0.0754,0.0882,10.3490,0.5214,62.3191,4.5112,3.4628
-0.2464,0.0685,0.0898,10.0522,0.5290,62.9632,4.5555,3.2002
-0.2471,0.0680,0.0826,9.8537,0.5223,62.7117,4.6378,3.0342
-0.2466,0.0660,0.0857,9.7981,0.5277,62.7485,4.4933,3.0753
-0.2562,0.0796,0.1095,11.9102,0.5124,61.5535,2.5628,4.0796
-0.2366,0.0664,0.0927,12.9367,0.5347,60.0393,2.9019,2.8084
-0.2297,0.0688,0.0728,13.0727,0.5005,61.7246,2.7042,2.9880
-0.2351,0.0755,0.0826,13.7571,0.4883,62.3165,2.6284,3.5406
-0.2594,0.1292,0.0718,22.7707,0.4505,61.3798,0.6936,5.0171
-0.2755,0.3427,0.1810,9.0342,0.2535,69.1078,0.0387,7.4696
-0.2259,0.1141,0.1029,24.3593,0.4563,79.4910,0.5935,6.9273
-0.2211,0.1169,0.1093,19.5227,0.4248,65.1754,0.7624,6.0282
-0.2745,0.0549,0.1119,12.5788,0.6440,86.7449,1.5149,4.9797
-0.2713,0.0499,0.1179,12.4432,0.6540,86.3695,1.7135,4.7093
-0.2733,0.0506,0.1142,12.2831,0.6543,85.9136,1.7463,4.7254
-0.2699,0.0503,0.1154,12.5890,0.6515,86.6966,1.6685,4.8212
-0.2523,0.0598,0.1227,19.6220,0.5914,92.7610,0.9372,6.9432
-0.2756,0.0538,0.1283,12.8966,0.6463,91.5932,1.1687,6.0424
-0.2661,0.0544,0.1026,13.4534,0.6253,91.3008,1.0291,5.4983
-0.2694,0.0574,0.1259,13.7483,0.6373,90.3695,1.0748,6.0034
-0.2824,0.0991,0.1565,19.9754,0.5723,94.3847,0.3063,8.0195
