-0.2399,0.0850,0.0902,14.8760,0.4923,62.0582,3.0127,3.3259
-0.2340,0.0729,0.0684,13.3430,0.4818,60.2626,2.9909,3.0214
-0.2354,0.0769,0.0752,14.6698,0.4800,62.3661,2.5245,3.6724
-0.2667,0.1287,0.1224,17.1882,0.3866,66.1967,0.7471,6.0787
-0.2124,0.1107,0.0856,34.8973,0.4212,71.2823,0.6496,5.6193
-0.2459,0.1290,0.0895,22.4089,0.4125,68.9222,0.7942,5.7536
-0.2363,0.1198,0.0414,19.9872,0.4195,62.2147,0.7401,4.6758
-0.2670,0.0520,0.1051,12.2644,0.6537,86.7695,1.5375,5.2153
-0.2746,0.0518,0.1143,12.2466,0.6540,85.8585,1.7454,4.7127
-0.2737,0.0510,0.1153,12.2254,0.6543,85.9822,1.7502,4.7542
-0.2722,0.0526,0.1110,12.4119,0.6476,86.4102,1.6120,4.8780
-0.2695,0.0676,0.1333,14.9653,0.6425,94.1551,1.0163,6.7288
-0.2653,0.0533,0.1022,13.1508,0.6305,91.5788,1.1743,5.6568
-0.2650,0.0509,0.0965,13.4390,0.6214,91.4424,1.0819,5.3780
-0.2673,0.0525,0.1223,13.2280,0.6422,88.6119,1.1170,5.4153
-0.2881,0.0869,0.1811,16.8322,0.6153,89.7466,0.3993,7.1042
-0.2682,0.0695,0.1592,16.5585,0.5690,93.3483,0.4537,7.0907
-0.2902,0.0798,0.1051,15.7017,0.5186,96.4636,0.3144,6.3407
-0.2788,0.0787,0.1473,15.9381,0.5251,97.5051,0.4172,9.1153
-0.2710,0.0521,0.1182,11.9381,0.6336,86.4754,1.5047,5.3508
-0.2711,0.0513,0.1185,12.2932,0.6533,86.0678,1.6994,4.7288
-0.2723,0.0511,0.1162,12.2576,0.6536,85.9178,1.7388,4.7203
-0.2720,0.0511,0.1197,12.5932,0.6517,86.3356,1.6460,4.7534
-0.2775,0.0579,0.1265,13.6000,0.5965,93.8441,0.9218,7.3822
-0.2728,0.0539,0.1145,13.1797,0.6406,91.5153,1.2358,6.1169
-0.2641,0.0550,0.1068,12.9636,0.6260,90.9127,1.0805,5.3610
-0.2639,0.0572,0.1027,17.6373,0.6007,91.2873,0.9887,6.5763
-0.2710,0.0663,0.1379,18.6169,0.6089,93.9847,0.3467,7.9805
-0.2685,0.0690,0.1309,16.5203,0.5228,97.0449,0.4068,7.6593
-0.2890,0.0778,0.1074,18.9983,0.5026,100.6254,0.2722,7.4347
-0.2858,0.0895,0.1229,19.6576,0.5213,89.9415,0.3039,8.2153
-0.2755,0.0514,0.1271,12.3975,0.6573,85.4924,1.7712,5.0992
-0.2732,0.0514,0.1154,12.3695,0.6531,86.1593,1.7195,4.8280
-0.2731,0.0509,0.1149,12.2280,0.6530,86.0297,1.7243,4.7424
-0.2731,0.0535,0.1156,12.3695,0.6488,86.6949,1.6391,5.2746
-0.2813,0.0698,0.1328,14.2754,0.6133,89.7483,0.8767,5.9475
-0.2681,0.0496,0.1049,14.4492,0.6362,90.6025,1.2308,5.3932
-0.2672,0.0516,0.1072,12.8220,0.6233,90.5102,1.1450,5.3898
-0.2673,0.0582,0.1228,13.8771,0.6295,89.4754,1.0797,6.0119
-0.2881,0.0899,0.1573,15.9246,0.5998,96.4695,0.5603,8.3814
-0.2746,0.0681,0.1465,15.6178,0.5746,90.9814,0.3756,7.0585
-0.2718,0.0750,0.1019,18.2059,0.5183,96.1619,0.2958,8.3712
-0.2978,0.0826,0.1475,17.5814,0.5220,93.6924,0.3812,7.7966
-0.2752,0.0521,0.1143,13.2110,0.6617,86.9449,1.6060,4.9483
-0.2732,0.0513,0.1127,12.1754,0.6519,86.0364,1.7025,4.7347
-0.2731,0.0516,0.1136,12.2068,0.6529,85.8822,1.7326,4.7424
-0.2718,0.0510,0.1202,12.2237,0.6504,86.2703,1.6811,4.8958
-0.2721,0.0604,0.1551,14.8958,0.6528,91.4144,1.0390,6.2636
-0.2654,0.0527,0.1106,13.1568,0.6314,90.7458,1.1027,5.6483
-0.2670,0.0537,0.1067,12.7729,0.6199,91.1254,1.1253,5.6432
-0.2657,0.0567,0.1116,13.5847,0.6311,91.0763,1.0170,6.1492
-0.2975,0.1008,0.1587,17.2305,0.5714,90.6729,0.3141,8.1822
-0.2819,0.0579,0.1521,18.5915,0.5591,93.9093,0.5555,7.8720
-0.2838,0.0765,0.1107,15.6059,0.5122,99.2017,0.2873,7.3890
-0.2908,0.0699,0.1419,15.9627,0.5479,94.3415,0.3599,8.1661
-0.2722,0.0510,0.1198,12.5458,0.6496,87.1966,1.5642,5.3415
-0.2713,0.0511,0.1139,12.3017,0.6536,86.1873,1.7486,4.7873
-0.2734,0.0514,0.1148,12.1593,0.6536,85.8576,1.7359,4.7449
-0.2737,0.0491,0.1155,12.2720,0.6474,86.8949,1.6453,4.8195
-0.2684,0.0571,0.1282,12.6763,0.6376,89.5534,1.0689,6.1703
-0.2677,0.0553,0.1205,13.7703,0.6366,91.2051,1.1710,5.6551
-0.2661,0.0535,0.1113,13.4381,0.6268,90.8924,1.0983,5.6119
-0.2594,0.0588,0.1069,17.2542,0.6033,90.9559,0.9035,5.6059
-0.2913,0.0830,0.1893,20.4695,0.6193,87.5686,0.3982,7.7568
-0.2820,0.0695,0.1353,17.2492,0.5582,96.5085,0.4502,8.3992
-0.2855,0.0756,0.1130,16.5008,0.5109,99.4314,0.3089,7.9941
-0.2833,0.0912,0.1439,19.0314,0.5674,88.0763,0.3144,7.1127
-0.2650,0.0503,0.1104,15.9653,0.6450,86.4449,1.6099,4.8322
-0.2740,0.0518,0.1158,12.2983,0.6542,86.0000,1.7281,4.7483
-0.2731,0.0515,0.1156,12.2737,0.6534,85.8797,1.7293,4.7525
-0.2752,0.0518,0.1248,12.1025,0.6540,86.2593,1.6861,5.0864
-0.2608,0.0647,0.1252,14.8246,0.5782,88.9271,0.8196,6.0415
-0.2683,0.0539,0.1176,13.4110,0.6475,90.8729,1.1497,5.2941
-0.2677,0.0543,0.1068,13.0475,0.6237,91.2653,1.1131,5.6695
-0.2651,0.0578,0.1329,14.1008,0.6281,92.8814,0.9491,5.9271
-0.2883,0.0837,0.1638,15.9458,0.5855,93.7619,0.4678,8.2814
-0.2845,0.0613,0.1705,19.1958,0.5276,92.8788,0.5101,7.7941
-0.2765,0.0694,0.1186,15.2610,0.5257,97.2466,0.3092,7.2678
-0.2689,0.0734,0.1165,17.2415,0.5669,89.3771,0.3803,6.8983
-0.2701,0.0532,0.1108,12.3051,0.6370,86.9186,1.4890,4.7246
-0.2736,0.0512,0.1133,12.2576,0.6550,85.8424,1.7308,4.8958
-0.2734,0.0510,0.1141,12.1347,0.6530,85.9627,1.7342,4.7559
-0.2744,0.0535,0.1176,12.7678,0.6513,86.3322,1.7092,5.1441
-0.2681,0.0629,0.1079,15.4381,0.6049,93.8441,0.8207,7.6322
-0.2782,0.0572,0.1067,14.1898,0.6350,91.3763,1.2343,5.7568
-0.2669,0.0543,0.0987,13.5466,0.6277,91.1788,1.0766,5.4780
-0.2642,0.0571,0.1103,13.8602,0.6109,91.5407,0.9428,5.6398
-0.2869,0.0928,0.1705,16.4559,0.5272,91.2288,0.4336,9.8466
-0.2855,0.0575,0.1571,15.7517,0.5589,91.8008,0.4339,6.9619
-0.2852,0.0702,0.1298,16.7017,0.5281,98.8788,0.2991,7.9814
-0.2854,0.0789,0.1656,25.1136,0.5481,96.9720,0.4161,9.5907
-0.2360,0.0740,0.0882,10.8092,0.5478,68.1250,4.2773,3.5461
-0.2401,0.0744,0.0839,10.2566,0.5442,67.3882,4.4238,3.4254
-0.2417,0.0742,0.0872,10.3202,0.5470,67.4211,4.4935,3.4649
-0.2426,0.0781,0.0932,10.6623,0.5487,68.3377,4.3181,3.5855
-0.2542,0.0889,0.1161,12.6974,0.5491,72.6294,2.6736,4.9671
-0.2361,0.0755,0.0984,11.9430,0.5396,70.9320,2.8604,4.0197
-0.2311,0.0811,0.0813,11.9342,0.5116,70.5154,2.8080,3.5417
-0.2328,0.0857,0.0923,11.7675,0.5405,71.5504,2.8005,4.1382
-0.2447,0.0970,0.1680,18.5329,0.5591,73.6908,0.9062,6.7259
-0.2480,0.1086,0.1101,13.7127,0.4836,73.9145,0.9891,5.8750
-0.2212,0.0828,0.0902,15.9781,0.5018,74.8355,0.9677,5.2083
-0.2470,0.1129,0.1217,21.3596,0.4641,78.3904,0.8384,6.1075
-0.2400,0.0742,0.0996,10.5088,0.5408,67.7171,3.9952,3.7412
-0.2414,0.0740,0.0891,10.2368,0.5487,67.5702,4.5027,3.5307
-0.2410,0.0753,0.0857,10.3838,0.5450,67.3202,4.5184,3.4605
-0.2417,0.0736,0.0859,10.3991,0.5470,67.8180,4.1710,3.4057
-0.2584,0.0893,0.1184,12.0987,0.5537,70.9539,2.6980,4.2675
-0.2325,0.0762,0.0948,11.0329,0.5364,70.0570,2.9379,3.8750
-0.2313,0.0694,0.0877,11.4342,0.5541,71.5724,2.9576,3.7610
-0.2360,0.0767,0.1127,11.8618,0.5528,72.6711,2.7800,4.4803
-0.2475,0.1094,0.1310,17.1096,0.5337,66.7697,0.9907,5.9254
-0.2204,0.0828,0.1267,19.0219,0.5232,71.3684,1.1423,6.0482
-0.2310,0.0899,0.0967,17.7982,0.4855,74.6974,0.9059,5.1009
-0.2472,0.1167,0.1016,21.8509,0.4290,74.3575,0.7969,5.9846
-0.2514,0.0775,0.0966,10.6842,0.5495,67.9013,4.4339,3.8925
-0.2411,0.0748,0.0871,10.3443,0.5458,67.3969,4.4550,3.4759
-0.2402,0.0730,0.0862,10.2632,0.5479,67.4408,4.4852,3.4320
-0.2398,0.0738,0.0824,10.6601,0.5448,67.9825,4.1965,3.4518
-0.2454,0.0738,0.1012,12.4276,0.5757,72.9276,2.2880,5.0175
-0.2442,0.0789,0.0976,11.7456,0.5527,70.3465,3.0596,4.0504
-0.2325,0.0717,0.0847,11.4671,0.5448,71.2456,2.9576,3.7083
-0.2323,0.0718,0.0881,11.4232,0.5446,70.6118,2.6646,3.8136
-0.2589,0.1083,0.1334,19.3399,0.5537,75.3268,1.1354,6.6513
-0.2578,0.1091,0.1110,17.4079,0.4468,73.6776,0.9980,6.4232
-0.2182,0.0762,0.1029,20.9430,0.4787,77.7632,0.6932,6.0285
-0.2482,0.0978,0.1291,15.4781,0.5404,75.2939,0.7779,7.5110
-0.2364,0.0737,0.0896,10.7939,0.5479,68.1447,4.1863,3.6140
-0.2401,0.0721,0.0887,10.2390,0.5492,67.5943,4.4026,3.4605
-0.2407,0.0750,0.0880,10.2807,0.5448,67.3640,4.4777,3.4649
-0.2427,0.0728,0.0850,10.1645,0.5461,67.5285,4.3308,3.3969
-0.2429,0.0816,0.1252,12.7456,0.5498,72.4649,2.2499,4.8706
-0.2353,0.0789,0.0921,10.8750,0.5475,70.7829,3.3249,4.2193
-0.2343,0.0750,0.0873,11.5351,0.5311,71.4671,2.7422,3.6272
-0.2331,0.0725,0.0905,11.3399,0.5343,71.6513,2.6821,4.1711
-0.2785,0.1564,0.0973,22.8684,0.4208,75.4978,0.5139,7.8048
-0.2279,0.0954,0.1064,16.7368,0.5182,69.6535,1.1019,5.1272
-0.2353,0.0825,0.0872,16.0614,0.4903,74.4496,0.8516,5.3882
-0.2371,0.0943,0.1091,15.6952,0.4940,72.1009,0.8917,6.5921
-0.2398,0.0776,0.0875,10.9978,0.5423,67.7873,4.1681,3.6820
-0.2404,0.0744,0.0866,10.3377,0.5448,67.3969,4.4975,3.4254
-0.2406,0.0749,0.0875,10.2346,0.5456,67.3640,4.4913,3.4518
-0.2414,0.0752,0.0932,10.4079,0.5473,67.7522,4.3980,3.6316
-0.2450,0.0960,0.1134,11.4145,0.5260,73.3465,2.2407,5.1754
-0.2461,0.0740,0.0989,11.6096,0.5609,70.8904,3.5028,3.8421
-0.2315,0.0675,0.0915,12.1820,0.5649,72.0395,2.9821,4.0022
-0.2330,0.0770,0.1044,11.7039,0.5416,72.7281,2.5782,4.5592
-0.2432,0.0957,0.1272,14.4868,0.5278,77.4868,0.9574,6.6645
-0.2479,0.1122,0.1156,16.5811,0.4972,71.7500,1.0648,5.3904
-0.2264,0.0954,0.0931,18.1864,0.4602,76.1974,0.7828,5.3750
-0.2427,0.0972,0.1205,15.4386,0.5128,70.7127,0.8538,6.4496
-0.2405,0.0785,0.1121,10.5044,0.5411,68.2325,4.0377,3.7939
-0.2409,0.0744,0.0851,10.2500,0.5460,67.3421,4.4603,3.4430
-0.2402,0.0756,0.0883,10.4518,0.5436,67.5482,4.4375,3.4956
-0.2403,0.0733,0.0870,10.4474,0.5454,67.8399,4.2341,3.4430
-0.2192,0.0833,0.1167,13.5110,0.5535,72.6667,2.3070,4.3531
-0.2367,0.0830,0.1013,11.0175,0.5187,70.0855,2.9720,4.4254
-0.2296,0.0697,0.0858,11.7697,0.5562,72.1250,2.9179,3.9452
-0.2355,0.0768,0.0935,11.4452,0.5471,72.6798,2.6323,4.2610
-0.2560,0.1170,0.1434,24.8904,0.5099,73.8816,0.8421,7.8772
-0.2348,0.0982,0.1179,14.4649,0.5154,70.6798,0.9405,5.9408
-0.2452,0.0952,0.1332,36.8333,0.4416,73.9364,0.7225,6.3706
-0.2365,0.0942,0.1400,19.6382,0.4879,75.2895,0.8176,6.7193
-0.2424,0.0779,0.1079,10.4079,0.5428,67.3531,4.3759,3.7039
-0.2416,0.0747,0.0879,10.1404,0.5463,67.4474,4.4926,3.4759
-0.2396,0.0748,0.0859,10.2478,0.5445,67.3904,4.4546,3.4496
-0.2408,0.0755,0.0896,10.5592,0.5474,67.9430,4.2798,3.6096
-0.2432,0.0926,0.1320,12.6864,0.5405,73.8838,2.5325,5.6513
-0.2354,0.0732,0.0949,11.4254,0.5546,71.6996,3.0022,4.2654
-0.2318,0.0807,0.0836,11.5022,0.5312,70.9693,2.9365,3.9539
-0.2387,0.0842,0.0967,11.9671,0.5353,71.5307,2.7643,4.5329
-0.2862,0.2328,0.1929,13.1820,0.3032,56.9583,0.0810,5.7544
-0.2158,0.0806,0.1129,18.4057,0.4999,72.5439,1.0372,5.9276
-0.2113,0.0765,0.0966,22.2741,0.4690,76.0526,0.7879,6.3728
-0.2346,0.0946,0.1237,17.9671,0.5251,75.3289,0.8815,6.4671
